0 0.000000 0.000000 0.000000 0.000000 0.000000
0 0.000000 0.000000 0.000000 0.000000 0.000000
0 0.300000 0.300000 0.000000 0.000000 0.000000
1 0.300000 0.300000 0.011986 0.000000 0.000000
2 0.300000 0.300000 0.051019 0.000000 0.000000
3 0.300000 0.300000 0.069050 0.000000 0.000000
4 0.300000 0.300000 0.074991 0.000000 0.000000
5 0.300000 0.300000 0.084007 0.000000 0.000000
6 0.300000 0.300000 0.095993 0.000000 0.000000
7 0.300000 0.300000 0.107979 0.000000 0.000000
8 0.300000 0.300000 0.126010 0.000000 0.000000
9 0.300000 0.300000 0.135026 0.000000 0.000000
10 0.300000 0.300000 0.149983 0.000000 0.000000
11 0.300000 0.300000 0.177029 0.000000 0.000000
12 0.300000 0.300000 0.186044 0.000000 0.000000
13 0.300000 0.300000 0.195009 0.000004 0.000400
14 0.300000 0.300000 0.210017 -0.000002 -0.000400
15 0.300000 0.300000 0.222003 -0.000002 0.000000
16 0.300000 0.300000 0.233990 -0.000002 0.000000
17 0.300000 0.300000 0.243005 -0.000002 0.000000
18 0.300000 0.300000 0.258014 0.000004 0.000400
19 0.300000 0.300000 0.270000 0.000004 0.000000
20 0.300000 0.300000 0.282038 -0.000001 -0.000400
21 0.300000 0.300000 0.291002 0.000002 0.000400
22 0.300000 0.300000 0.303039 -0.000002 -0.000400
23 0.300000 0.300000 0.315026 -0.000002 0.000000
24 0.300000 0.300000 0.329983 -0.000002 0.000000
25 0.300000 0.300000 0.341969 -0.000002 0.000000
26 0.300000 0.300000 0.357029 -0.000002 0.000000
27 0.300000 0.300000 0.371986 -0.000002 0.000000
28 0.300000 0.300000 0.387046 -0.000002 0.000000
29 0.300000 0.300000 0.399032 -0.000002 0.000000
30 0.300000 0.300000 0.411019 -0.000002 0.000000
31 0.300000 0.300000 0.428998 0.000005 0.000400
32 0.300000 0.300000 0.444007 -0.000001 -0.000400
33 0.300000 0.300000 0.462037 -0.000001 0.000000
34 0.300000 0.300000 0.471002 0.000002 0.000400
35 0.300000 0.300000 0.492003 0.000002 0.000000
36 0.300000 0.300000 0.504041 -0.000003 -0.000400
37 0.300000 0.300000 0.516027 -0.000003 0.000000
38 0.300000 0.300000 0.524991 0.000001 0.000400
39 0.300000 0.300000 0.540000 -0.000005 -0.000400
40 0.300000 0.300000 0.551986 -0.000005 0.000000
41 0.300000 0.300000 0.561002 -0.000005 0.000000
42 0.300000 0.300000 0.572988 -0.000005 0.000000
43 0.300000 0.300000 0.587996 0.000001 0.000400
44 0.300000 0.300000 0.603005 -0.000005 -0.000400
45 0.300000 0.300000 0.612020 -0.000005 0.000000
46 0.300000 0.300000 0.624007 -0.000005 0.000000
47 0.300000 0.300000 0.635993 -0.000005 0.000000
48 0.300000 0.300000 0.647979 -0.000005 0.000000
49 0.300000 0.300000 0.656995 -0.000005 0.000000
50 0.300000 0.300000 0.668981 -0.000005 0.000000
51 0.300000 0.300000 0.680967 -0.000005 0.000000
52 0.300000 0.300000 0.698998 -0.000005 0.000000
53 0.300000 0.300000 0.710985 -0.000005 0.000000
54 0.300000 0.300000 0.720000 -0.000005 0.000000
55 0.300000 0.300000 0.731986 -0.000005 0.000000
56 0.300000 0.300000 0.746995 0.000001 0.000400
57 0.300000 0.300000 0.759032 -0.000004 -0.000400
58 0.300000 0.300000 0.771019 -0.000004 0.000000
59 0.300000 0.300000 0.780034 -0.000004 0.000000
60 0.300000 0.300000 0.794991 -0.000004 0.000000
61 0.300000 0.300000 0.855025 -0.000004 0.000000
62 0.300000 0.300000 0.888013 -0.000004 0.000000
63 0.300000 0.300000 0.900000 -0.000004 0.000000
64 0.300000 0.300000 0.911986 -0.000004 0.000000
65 0.300000 0.300000 0.923973 -0.000004 0.000000
66 0.300000 0.300000 0.935959 -0.000004 0.000000
67 0.300000 0.300000 0.947996 0.000001 0.000400
68 0.300000 0.300000 0.963005 -0.000005 -0.000400
69 0.300000 0.300000 0.974991 -0.000005 0.000000
70 0.300000 0.300000 0.986978 -0.000005 0.000000
71 0.300000 0.300000 0.998964 -0.000005 0.000000
72 0.300000 0.300000 1.016995 -0.000005 0.000000
73 0.000000 0.000000 1.031952 -0.000005 0.000000
74 0.000000 0.000000 1.035025 -0.000005 0.000000
0 0.150000 -0.150000 1.035025 -0.000005 0.000000
1 0.150000 -0.150000 1.035025 -0.000005 0.046421
2 0.150000 -0.150000 1.035025 -0.000005 0.082438
3 0.150000 -0.150000 1.035025 -0.000005 0.058427
4 0.150000 -0.150000 1.035025 -0.000005 0.058427
5 0.150000 -0.150000 1.035077 -0.000003 0.046822
6 0.150000 -0.150000 1.035025 -0.000005 0.046822
7 0.150000 -0.150000 1.035077 -0.000002 0.058827
8 0.150000 -0.150000 1.035025 -0.000004 0.046822
9 0.150000 -0.150000 1.035025 -0.000004 0.058427
10 0.150000 -0.150000 1.035025 -0.000004 0.047222
11 0.150000 -0.150000 1.035025 -0.000004 0.081638
12 0.150000 -0.150000 1.035025 -0.000004 0.047222
13 0.150000 -0.150000 1.035025 -0.000004 0.070433
14 0.150000 -0.150000 1.035025 -0.000004 0.058427
15 0.150000 -0.150000 1.035025 -0.000004 0.058427
16 0.150000 -0.150000 1.035025 -0.000004 0.058427
17 0.150000 -0.150000 1.035025 -0.000004 0.047222
18 0.150000 -0.150000 1.035077 -0.000002 0.046822
19 0.150000 -0.150000 1.035025 -0.000004 0.046822
20 0.150000 -0.150000 1.035077 -0.000002 0.046822
21 0.150000 -0.150000 1.035026 -0.000007 0.094043
22 0.150000 -0.150000 1.035026 -0.000007 0.081638
23 0.150000 -0.150000 1.035077 -0.000003 0.082038
24 0.150000 -0.150000 1.035077 -0.000003 0.070433
25 0.150000 -0.150000 1.035026 -0.000006 0.070032
26 0.150000 -0.150000 1.035026 -0.000006 0.070433
27 0.000000 -0.000000 1.035077 -0.000003 0.058827
28 0.000000 -0.000000 1.035025 -0.000004 0.011605
0 0.300000 0.300000 1.035025 -0.000004 0.000000
1 0.300000 0.300000 1.046961 0.000001 0.000400
2 0.300000 0.300000 1.058947 0.000001 0.000000
3 0.300000 0.300000 1.071036 0.000001 0.000000
4 0.300000 0.300000 1.088964 0.000001 0.000000
5 0.300000 0.300000 1.106995 0.000001 0.000000
6 0.300000 0.300000 1.130967 0.000001 0.000000
7 0.300000 0.300000 1.154940 0.000001 0.000000
8 0.300000 0.300000 1.170000 0.000001 0.000000
9 0.300000 0.300000 1.181986 0.000001 0.000000
10 0.300000 0.300000 1.193972 0.000001 0.000000
11 0.300000 0.300000 1.202988 0.000001 0.000000
12 0.300000 0.300000 1.217945 0.000001 0.000000
13 0.300000 0.300000 1.233005 0.000001 0.000000
14 0.300000 0.300000 1.244991 0.000001 0.000000
15 0.300000 0.300000 1.256978 0.000001 0.000000
16 0.300000 0.300000 1.277979 0.000001 0.000000
17 0.300000 0.300000 1.289966 0.000001 0.000000
18 0.300000 0.300000 1.298981 0.000001 0.000000
